DB_Object_Symbol,GO_ID,namespace,name,def
Suv39h1,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Suv39h1,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Kmt2c,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Prdm9,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Ehmt1,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Nsd1,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Suv39h1,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Prdm6,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Setd1a,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Kmt2d,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Smyd1,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Setdb1,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Setmar,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Setdb2,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Setdb2,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Ehmt2,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Ehmt2,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Ehmt2,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Ehmt2,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Men1,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Setdb1,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Ash1l,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Setd7,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Ash1l,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Nsd2,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Setmar,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Setd5,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Nsd3,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Ezh1,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Ezh2,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Ezh1,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Setd2,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Setd3,GO:0018026,biological_process,peptidyl-lysine monomethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6-methyl-L-lysine."" [RESID:AA0076]"
Kmt2a,GO:0018026,biological_process,peptidyl-lysine monomethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6-methyl-L-lysine."" [RESID:AA0076]"
Setd4,GO:0018026,biological_process,peptidyl-lysine monomethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6-methyl-L-lysine."" [RESID:AA0076]"
Setd2,GO:0018026,biological_process,peptidyl-lysine monomethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6-methyl-L-lysine."" [RESID:AA0076]"
Smyd2,GO:0018026,biological_process,peptidyl-lysine monomethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6-methyl-L-lysine."" [RESID:AA0076]"
Setd7,GO:0018026,biological_process,peptidyl-lysine monomethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6-methyl-L-lysine."" [RESID:AA0076]"
Ehmt1,GO:0018026,biological_process,peptidyl-lysine monomethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6-methyl-L-lysine."" [RESID:AA0076]"
Kmt5a,GO:0018026,biological_process,peptidyl-lysine monomethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6-methyl-L-lysine."" [RESID:AA0076]"
Setd3,GO:0018027,biological_process,peptidyl-lysine dimethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6,N6-dimethyl-L-lysine."" [RESID:AA0075]"
Ehmt1,GO:0018027,biological_process,peptidyl-lysine dimethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6,N6-dimethyl-L-lysine."" [RESID:AA0075]"
Setd7,GO:0018027,biological_process,peptidyl-lysine dimethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6,N6-dimethyl-L-lysine."" [RESID:AA0075]"
Smyd2,GO:0018027,biological_process,peptidyl-lysine dimethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6,N6-dimethyl-L-lysine."" [RESID:AA0075]"
Ehmt2,GO:0018027,biological_process,peptidyl-lysine dimethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6,N6-dimethyl-L-lysine."" [RESID:AA0075]"
Ehmt1,GO:0018027,biological_process,peptidyl-lysine dimethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6,N6-dimethyl-L-lysine."" [RESID:AA0075]"
